cluster,station_name,state,district,date_of_record,avg_temp,min_temp,max_temp,relative_humidity,wind_speed,air_pressure,rainfall,elevation,latitude,longitude,is_injected,anomaly_category,anomaly_type,affected_feature,anomaly_id,event_start,event_end,severity,original_value,modified_value
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-06-25,25.3,22.1,28.6,71.90542256090237,5.0,1003.7,27.2,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-06-26,24.7,22.8,27.6,67.6269626299208,3.4,1005.2,10.1,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-06-27,25.2,22.7,29.3,68.90253182226466,3.9,1004.6,7.9,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-06-28,25.9,21.8,30.2,67.13463078221777,4.5,1005.8,3.5,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-06-29,25.9,22.1,31.6,70.60052824765359,4.0,1004.8,2.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-06-30,25.6,21.2,29.2,71.69794663671307,4.5,1002.7,1.9,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-01,25.7,22.3,31.5,69.7707097197107,4.3,1003.5,1.2,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-02,26.3,21.4,32.0,71.48833601065333,5.3,1004.1,0.7,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-03,26.9,22.8,32.1,69.52519099309941,5.5,1003.7,2.1,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-04,25.1,22.0,29.3,73.41576055705733,5.0,1002.8,18.8,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-05,23.7,21.5,26.0,69.82034959852116,4.2,1003.0,8.7,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-06,25.0,20.7,31.0,64.42791640892467,4.6,1004.8,3.2,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-07,25.5,21.0,31.5,66.16012999946155,4.0,1005.3,2.9,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-08,23.7,21.3,25.4,73.89842057480439,5.7,1006.3,24.5,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-09,21.8,20.1,23.3,75.93615142353006,4.4,1004.6,58.9,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-10,22.1,19.7,25.5,76.83223913743215,4.8,1005.2,30.3,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-11,24.5,20.0,30.4,75.54754874500219,4.3,1004.7,24.9,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-12,25.9,22.8,32.0,71.44841854134155,3.9,1004.4,4.1,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-13,26.1,22.3,31.5,68.95815730236616,3.8,1004.1,4.3,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-14,26.0,23.2,30.0,70.53225333600588,3.8,1005.1,7.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-15,25.9,23.2,29.4,67.31601348078681,3.4,1004.5,5.3,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-16,25.9,23.2,30.1,65.65639847255895,3.1,1004.6,5.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-17,26.0,23.0,30.6,70.6933632231263,3.6,1004.0,14.4,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-18,25.6,23.2,28.2,70.83037683828223,3.6,1003.9,10.8,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-19,25.9,23.5,30.5,70.88868781989993,2.9,1004.3,14.3,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-20,27.0,23.3,31.0,69.12789223788023,4.0,1003.9,8.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-21,27.0,23.8,33.2,68.86758979999178,4.0,1005.8,4.7,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-22,25.0,22.8,27.9,73.46227755465863,4.0,1009.2,15.4,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-23,26.3,23.3,30.4,70.34079833343009,5.1,1008.4,7.1,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-24,26.1,22.8,31.4,71.56781330168288,4.6,1005.9,7.9,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-25,26.1,22.7,30.7,70.18229291140152,4.8,1005.9,5.5,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-26,25.2,23.0,29.2,71.64663946713448,3.8,1006.8,3.2,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-27,25.6,23.8,30.0,72.14065683638465,3.9,1005.9,3.9,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-28,25.2,22.1,30.6,73.74714104520646,3.4,1003.5,9.5,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-29,24.7,21.6,29.4,76.92836505975028,3.7,1003.0,12.2,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-30,25.6,22.6,30.1,72.09121894510479,3.5,1002.2,4.1,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-07-31,26.4,23.8,32.0,73.11530841440909,4.0,1001.7,5.2,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-01,27.1,23.7,32.8,67.40968453628543,4.9,1000.8,0.8,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-02,26.5,22.5,33.4,67.86803773431626,4.3,1001.7,1.5,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-03,26.2,22.4,33.0,70.18713893476323,3.5,1001.7,2.4,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-04,26.2,22.7,32.1,72.89251849103931,4.1,1004.0,7.5,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-05,26.2,24.1,32.6,72.5967471656106,4.0,1005.2,5.7,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-06,25.6,22.4,31.3,71.23731525831442,4.5,1002.3,5.7,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-07,25.6,22.4,31.4,68.54221830407714,4.8,999.6,1.3,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-08,26.1,21.4,32.6,67.7480897579141,5.5,1001.2,3.9,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-09,26.1,22.5,32.0,66.96176581630382,4.9,1004.6,1.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-10,34.195102086122795,30.795102086122792,39.695102086122795,60.344781449600056,3.6,1006.5,2.6,874,31.5333,76.9,True,GENUINE_EVENT,REGIONAL_HEAT_EVENT,temperature_suite,GE_HEAT_0310,2023-08-10,2023-08-10,high,"{""avg_temp"": 25.8, ""min_temp"": 22.4, ""max_temp"": 31.3}","{""avg_temp"": 34.195102086122795, ""min_temp"": 30.795102086122792, ""max_temp"": 39.695102086122795}"
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-11,25.1,22.8,27.5,75.20177465054849,4.0,1006.7,13.5,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-12,24.7,23.1,27.3,76.48094381435283,4.7,1004.2,14.4,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-13,24.9,23.5,28.2,78.7926056057782,4.9,1002.3,26.9,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-14,23.3,22.0,25.9,79.78078546776655,4.2,1006.3,47.2,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-15,24.4,21.2,29.0,74.23251029225929,3.5,1007.1,5.3,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-16,25.9,21.6,31.4,69.14002098940676,5.1,1006.2,0.6,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-17,25.9,23.0,32.5,71.97996516679868,4.8,1006.0,2.1,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-18,26.5,22.6,32.2,71.79312319501919,4.3,1006.2,1.6,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-19,26.4,23.9,32.2,73.69505966136762,3.9,1007.2,5.8,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-20,26.9,23.3,32.5,72.53414736223581,4.1,1007.7,1.6,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-21,26.7,23.8,31.2,78.87413405715482,4.7,1005.9,4.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-22,25.2,23.3,27.9,82.01194762882463,5.0,1004.2,23.9,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-23,24.2,23.4,26.1,83.9289572562677,3.8,1002.8,43.5,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-24,24.8,22.3,30.5,78.2150117712757,4.5,1002.0,8.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-25,24.8,20.8,31.5,79.52063014787213,5.1,1002.5,15.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-26,24.6,21.1,31.0,77.86232474127475,4.9,1004.2,2.1,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-27,24.5,20.6,30.3,75.15384154148896,5.2,1003.9,0.5,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-28,23.9,20.4,28.1,73.11642233962529,4.7,1003.5,0.8,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-29,24.2,17.7,32.0,72.02668221662991,5.4,1006.1,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-30,25.1,20.4,32.4,70.19148914987035,4.6,1007.8,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-08-31,25.8,21.3,32.7,68.57284642352893,5.1,1008.6,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-01,25.8,21.9,31.5,72.15110934669707,5.4,1008.5,2.1,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-02,25.6,22.3,31.9,74.51398240206198,6.0,1007.5,1.8,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-03,25.8,22.4,33.3,79.28112589620329,5.2,1006.3,3.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-04,25.3,19.5,32.0,78.05471890213676,4.0,1005.9,2.3,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-05,24.9,18.5,32.3,76.31997436957869,4.3,1007.1,0.5,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-06,25.4,18.6,33.1,74.92314464899295,4.1,1008.2,0.3,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-07,25.7,19.2,33.5,74.80678366991211,5.2,1007.3,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-08,25.5,20.7,32.5,74.54261336296558,4.5,1007.6,2.1,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-09,25.2,21.2,30.3,78.42620987038967,4.5,1006.5,0.9,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-10,24.9,21.7,31.0,78.22238836618095,4.0,1005.6,1.2,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-11,25.7,21.8,31.6,76.2501939483905,3.9,1004.9,0.8,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-12,26.2,22.2,31.7,77.12338839533899,3.9,1005.4,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-13,26.2,23.5,32.3,76.63129608605739,3.7,1005.8,2.1,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-14,25.8,22.7,31.5,81.60733981602968,3.8,1007.5,3.4,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-15,24.8,22.3,29.7,82.09659361624026,3.9,1008.4,5.4,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-16,25.2,22.0,31.1,80.79418839070651,3.7,1008.1,5.5,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-17,25.0,22.3,28.3,80.53586276898716,3.5,1007.0,6.4,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-18,24.5,21.9,27.8,74.64802398608232,3.6,1007.5,0.8,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-19,24.3,20.9,29.0,78.8281129307601,4.5,1009.8,10.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-20,25.1,21.9,31.6,74.2536933118395,4.3,1009.8,6.2,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-21,24.6,21.0,31.0,70.59843044802511,5.1,1008.8,0.7,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-22,24.3,20.7,30.0,73.00099414159519,4.6,1009.1,0.1,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-23,23.2,19.8,27.6,76.47144712777997,4.5,1009.6,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-24,22.7,18.4,29.0,81.2470107690475,3.8,1009.0,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-25,23.1,18.0,30.3,78.9250271420461,4.5,1009.3,0.3,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-26,23.1,17.6,31.4,76.54920475325733,5.1,1010.3,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-27,23.1,16.8,32.0,77.15039172189127,5.4,1009.9,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-28,23.3,16.5,31.5,76.04536036065556,4.9,1009.2,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-29,23.8,17.9,32.0,77.63131290501042,4.3,1009.4,1.5,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-09-30,23.6,18.5,30.2,76.63963086783656,5.1,1009.7,0.7,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-01,23.1,18.1,31.5,76.52050051778593,4.8,1008.8,2.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-02,22.4,19.0,28.5,77.98456509843723,4.2,1009.7,4.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-03,22.9,17.9,32.1,75.41774449873807,5.1,1010.3,0.1,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-04,22.9,17.0,31.8,74.0752156578944,5.5,1010.6,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-05,22.9,16.4,31.6,75.4917673073648,5.4,1009.6,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-06,22.8,16.5,31.3,76.01830387892713,5.3,1008.4,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-07,23.1,17.3,32.4,76.20008483547655,5.0,1009.8,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-08,23.5,16.8,32.7,74.04985082674636,5.3,1010.7,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-09,22.7,16.6,30.1,76.55420015701469,5.0,1011.4,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-10,22.0,16.1,31.5,72.05806916337382,6.8,1013.0,0.9,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-11,21.3,14.3,30.4,72.1804448930976,5.4,1012.9,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-12,20.9,13.8,30.1,76.10202077911372,4.8,1014.2,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-13,21.3,14.1,30.0,74.53481373698583,4.5,1015.1,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-14,21.1,14.7,29.8,74.66284567985743,5.3,1015.0,0.1,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-15,20.1,15.9,27.8,78.60195199213165,4.8,1012.7,1.9,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-16,16.4,13.2,21.7,81.99635764367414,7.6,1014.0,1.6,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-17,16.8,11.5,22.7,83.55948259713263,5.6,1017.4,1.9,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-18,17.2,10.5,26.0,83.03116104489342,5.2,1017.2,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-19,17.9,11.3,26.2,79.15678244466159,4.6,1016.4,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-20,18.2,12.0,26.2,78.3997262525931,5.0,1017.2,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-21,18.2,11.8,26.5,80.00036495234166,4.8,1017.9,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-22,18.0,11.4,26.2,80.88200995161763,4.7,1018.5,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-23,18.3,11.6,27.8,78.15651704663748,4.2,1016.9,0.1,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-24,18.1,11.5,26.8,80.17899481576256,4.6,1016.4,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-25,18.3,10.8,28.0,78.8792295632989,5.4,1016.9,0.1,874,31.5333,76.9,True,SENSOR_FAULT,SUDDEN_DROP,avg_temp,SF_DROP_0044,2023-10-25,2023-10-25,medium,18.3,5.206684866939559
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-26,18.3,11.0,28.2,75.83309660622199,5.6,1016.4,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-27,18.1,10.3,26.8,78.74791327147385,5.3,1015.6,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-28,18.0,10.7,24.5,76.83651761146868,5.0,1015.7,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-29,18.4,10.6,27.4,76.8103681894685,4.9,1016.0,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-30,18.4,10.3,27.0,75.43453453735897,5.1,1017.0,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-10-31,18.2,10.0,27.1,77.27836612944469,4.5,1018.4,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-11-01,18.7,11.0,27.0,74.38333794975925,5.0,1019.2,0.1,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-11-02,18.5,11.5,27.0,75.08438051313365,4.5,1016.8,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-11-03,17.8,11.4,27.0,74.43168816551255,4.6,1014.3,0.3,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-11-04,16.8,10.8,25.8,73.40846794915629,5.3,1014.7,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-11-05,16.9,9.7,26.0,71.27236162094205,5.1,1016.3,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-11-06,16.7,8.7,26.5,74.6720056766293,4.9,1017.9,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-11-07,16.4,8.2,25.4,76.56186549830794,5.1,1017.3,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-11-08,17.0,9.3,26.4,78.11646818880313,5.6,1016.1,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-11-09,16.4,9.7,26.0,76.68115497958442,4.8,1016.4,0.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
Himachal Hills,Sundernagar / Sundarnagar,HP,Mandi,2023-11-10,14.2,10.9,19.2,84.10496995717659,5.8,1018.7,13.0,874,31.5333,76.9,False,NORMAL,,,,,,,,
